Žurnāls: ppo_trader_Clean Baseline_SOL.log

Ierīce: cpu  |  AMP: False
Eksperiments: Clean Baseline

============================================================
1. SOLIS: Datu ielāde
============================================================
Visa datu kopa : 563,641 sveces  |  2020-08-15 11:00:00 → 2025-12-25 13:20:00
Izmantojam     : 241,561 sveces  |  2023-09-08 19:20:00 → 2025-12-25 13:20:00
Apmācība (~2g) : 0..161,040  (2023-09-08 19:20:00 → 2025-03-20 23:15:00)
Tests  (~1g)   : 161,040..241,561  (2025-03-20 23:20:00 → 2025-12-25 13:20:00)
Pazīmes (tirgus): 32
N_STATE_FEATURES=34

Slipāžas rindu priekšaprēķins...

============================================================
7. SOLIS: Modelis
============================================================
Parametri: 62,853  |  INPUT_DIM=34
Arhitektūra: D_MODEL=64, N_HEADS=2, N_LAYERS=1, SEQ_LEN=32

============================================================
10. SOLIS: Apmācība (PPO)
============================================================
Kopējie soļi: 75,000  |  N_ENVS: 4  |  ROLLOUT_STEPS: 128
Bufera izmērs vienam atjauninājumam: 512 pārejas
PPO epohi: 2  |  Mini-pakete: 128
Režīms: Clean Baseline  —  visi reward shaping sodi atslēgti
Apmācība: tīrs PnL signāls (log-atgriešanās), bez OPEN_PENALTY, SHORT_TRADE_PEN, HOLD_PENALTY
Kontrolpunkti: checkpoints_Clean Baseline_SOL/  (ik pēc 29 atjauninājumiem)

────────────────────────────────────────────────────────────────────────────────
     Solis   Upd  Rew(avg10)       pi       v    ent   clip%      ev        lr  Darbības(H/L/S/C)
    12,288    24    -0.00317  -0.0003  0.0043  1.306→    0.0%  +0.499  2.81e-04  28.9%/26.8%/25.2%/19.1%
    12,800    25    -0.00308  -0.0006  0.0031  1.291→    0.0%  +0.610  2.79e-04  29.5%/27.1%/23.6%/19.7%
    13,312    26    -0.00332  -0.0009  0.0045  1.311→    0.0%  +0.600  2.77e-04  26.6%/27.7%/28.5%/17.2%
    13,824    27    -0.00332  -0.0001  0.0035  1.301→    0.0%  +0.636  2.75e-04  32.4%/24.6%/26.0%/17.0%
    14,336    28    -0.00320  +0.0000  0.0029  1.293→    0.0%  +0.088  2.74e-04  31.6%/22.5%/27.1%/18.8%
    14,848    29    -0.00337  -0.0011  0.0061  1.301→    0.0%  +0.298  2.72e-04  26.6%/27.1%/26.8%/19.5%
  ✓ Kontrolpunkts: checkpoints_Clean Baseline_SOL\ckpt_step0014848.pth  [20% apmācības]
    15,360    30    -0.00334  -0.0003  0.0040  1.296→    0.0%  +0.742  2.70e-04  28.3%/23.6%/28.9%/19.1%
    15,872    31    -0.00334  -0.0012  0.0064  1.289→    0.0%  +0.467  2.68e-04  30.5%/23.6%/27.0%/18.9%
    16,384    32    -0.00306  +0.0003  0.0042  1.269↓    0.0%  +0.681  2.66e-04  34.2%/19.9%/24.4%/21.5%
    16,896    33    -0.00284  +0.0003  0.0033  1.284↓    0.0%  +0.528  2.64e-04  31.8%/26.6%/22.5%/19.1%
    17,408    34    -0.00281  -0.0009  0.0069  1.298↓    0.0%  +0.615  2.62e-04  29.3%/27.5%/25.2%/18.0%
    17,920    35    -0.00284  -0.0009  0.0037  1.287↓    0.0%  +0.811  2.60e-04  28.7%/26.8%/24.6%/19.9%
    18,432    36    -0.00271  -0.0011  0.0029  1.281↓    0.0%  +0.568  2.57e-04  30.7%/22.1%/26.6%/20.7%
    18,944    37    -0.00262  -0.0005  0.0027  1.278↓    0.0%  +0.700  2.55e-04  29.3%/25.2%/24.4%/21.1%
    19,456    38    -0.00291  +0.0005  0.0051  1.283↓    0.0%  +0.506  2.53e-04  30.3%/26.8%/21.9%/21.1%
    19,968    39    -0.00273  -0.0012  0.0030  1.270↓    0.0%  +0.813  2.50e-04  35.0%/21.1%/25.0%/18.9%
    20,480    40    -0.00272  +0.0003  0.0039  1.277↓    0.0%  +0.543  2.48e-04  26.4%/25.6%/26.4%/21.7%
    20,992    41    -0.00271  -0.0004  0.0029  1.274↓    0.0%  +0.596  2.45e-04  30.7%/20.1%/27.5%/21.7%
    21,504    42    -0.00267  -0.0002  0.0034  1.280↓    0.0%  +0.408  2.43e-04  30.7%/25.0%/23.8%/20.5%
    22,016    43    -0.00266  -0.0006  0.0032  1.278↓    0.0%  -0.012  2.40e-04  32.2%/21.5%/26.4%/19.9%
    22,528    44    -0.00236  -0.0011  0.0027  1.269↓    0.0%  +0.469  2.38e-04  32.0%/25.0%/21.5%/21.5%
    23,040    45    -0.00213  -0.0008  0.0020  1.268↓    0.0%  -0.036  2.35e-04  30.1%/22.5%/26.2%/21.3%
    23,552    46    -0.00191  -0.0008  0.0019  1.273↓    0.0%  +0.589  2.33e-04  29.7%/20.7%/30.3%/19.3%
    24,064    47    -0.00181  -0.0010  0.0019  1.275↓    0.0%  +0.123  2.30e-04  28.3%/25.6%/25.2%/20.9%
    24,576    48    -0.00146  -0.0012  0.0020  1.267↓    0.0%  +0.421  2.27e-04  33.2%/21.3%/26.4%/19.1%
    25,088    49    -0.00129  -0.0002  0.0019  1.266↓    0.0%  +0.418  2.24e-04  28.1%/23.4%/26.4%/22.1%
    25,600    50    -0.00114  +0.0002  0.0018  1.277↓    0.0%  +0.602  2.22e-04  28.5%/19.7%/30.7%/21.1%
    26,112    51    -0.00100  +0.0001  0.0018  1.268↓    0.0%  -0.038  2.19e-04  29.1%/24.0%/25.4%/21.5%
    26,624    52    -0.00090  +0.0002  0.0017  1.281↓    0.0%  +0.219  2.16e-04  31.2%/24.8%/24.4%/19.5%
    27,136    53    -0.00089  -0.0007  0.0020  1.273↓    0.0%  +0.411  2.13e-04  29.3%/23.4%/27.1%/20.1%
    27,648    54    -0.00086  +0.0008  0.0017  1.276↓    0.0%  +0.453  2.10e-04  27.1%/23.8%/27.3%/21.7%
    28,160    55    -0.00081  -0.0014  0.0015  1.257↓    0.0%  -0.016  2.07e-04  28.5%/21.7%/27.0%/22.9%
    28,672    56    -0.00076  -0.0011  0.0014  1.276↓    0.0%  +0.171  2.04e-04  26.6%/24.0%/27.9%/21.5%
    29,184    57    -0.00074  -0.0011  0.0013  1.259↓    0.0%  -0.562  2.01e-04  31.4%/22.5%/24.4%/21.7%
    29,696    58    -0.00073  -0.0010  0.0013  1.264↓    0.0%  +0.305  1.98e-04  25.8%/23.8%/26.4%/24.0%
  ✓ Kontrolpunkts: checkpoints_Clean Baseline_SOL\ckpt_step0029696.pth  [40% apmācības]
    30,208    59    -0.00077  +0.0003  0.0012  1.261↓    0.0%  +0.301  1.95e-04  26.8%/23.8%/25.8%/23.6%
    30,720    60    -0.00080  -0.0015  0.0014  1.248↓    0.0%  +0.026  1.92e-04  24.6%/23.2%/26.6%/25.6%
    31,232    61    -0.00075  -0.0002  0.0010  1.251↓    0.0%  -0.613  1.89e-04  34.4%/19.1%/25.2%/21.3%
    31,744    62    -0.00077  -0.0011  0.0014  1.247↓    0.0%  -0.574  1.86e-04  33.6%/23.6%/21.7%/21.1%
    32,256    63    -0.00075  +0.0006  0.0015  1.255↓    0.0%  +0.490  1.82e-04  32.6%/23.4%/23.2%/20.7%
    32,768    64    -0.00073  -0.0003  0.0013  1.243↓    0.0%  +0.427  1.79e-04  32.0%/22.5%/23.4%/22.1%
    33,280    65    -0.00073  -0.0001  0.0010  1.244↓    0.0%  +0.190  1.76e-04  34.0%/20.5%/25.0%/20.5%
    33,792    66    -0.00076  +0.0014  0.0017  1.248↓    0.0%  +0.268  1.73e-04  31.1%/22.3%/25.2%/21.5%
    34,304    67    -0.00075  +0.0003  0.0012  1.253↓    0.0%  +0.690  1.70e-04  25.4%/24.4%/24.2%/26.0%
    34,816    68    -0.00076  -0.0002  0.0014  1.252↓    0.0%  +0.334  1.67e-04  31.4%/20.1%/25.8%/22.7%
    35,328    69    -0.00076  -0.0011  0.0011  1.255↓    0.0%  +0.396  1.63e-04  31.6%/22.1%/24.8%/21.5%
    35,840    70    -0.00075  +0.0006  0.0011  1.227↓    0.0%  +0.395  1.60e-04  32.4%/19.7%/24.4%/23.4%
    36,352    71    -0.00080  +0.0009  0.0013  1.244↓    0.0%  +0.302  1.57e-04  32.6%/27.1%/20.3%/19.9%
    36,864    72    -0.00080  -0.0007  0.0011  1.235↓    0.0%  -0.491  1.54e-04  27.5%/24.0%/24.8%/23.6%
    37,376    73    -0.00078  -0.0009  0.0012  1.224↓    0.0%  +0.193  1.50e-04  30.3%/22.3%/24.2%/23.2%
    37,888    74    -0.00083  -0.0008  0.0014  1.226↓    0.0%  -0.246  1.47e-04  31.2%/21.7%/23.2%/23.8%
    38,400    75    -0.00084  +0.0003  0.0009  1.222↓    0.0%  -0.104  1.44e-04  33.6%/15.6%/27.7%/23.0%
    38,912    76    -0.00086  -0.0001  0.0009  1.229↓    0.0%  +0.536  1.41e-04  28.3%/21.1%/25.8%/24.8%
    39,424    77    -0.00087  -0.0003  0.0011  1.231↓    0.0%  -1.144  1.38e-04  31.6%/20.1%/25.4%/22.9%
    39,936    78    -0.00085  +0.0007  0.0010  1.222↓    0.0%  -0.257  1.34e-04  26.2%/23.4%/25.6%/24.8%
    40,448    79    -0.00081  +0.0003  0.0010  1.230↓    0.0%  -0.388  1.31e-04  30.7%/19.1%/26.2%/24.0%
    40,960    80    -0.00079  -0.0007  0.0009  1.229↓    0.0%  -0.638  1.28e-04  29.3%/20.3%/25.0%/25.4%
    41,472    81    -0.00074  -0.0003  0.0007  1.218↓    0.0%  -0.738  1.25e-04  32.8%/19.7%/24.4%/23.0%
    41,984    82    -0.00069  -0.0014  0.0009  1.211↓    0.0%  -1.128  1.22e-04  33.4%/18.4%/24.6%/23.6%
    42,496    83    -0.00068  -0.0008  0.0009  1.205↓    0.0%  -0.937  1.19e-04  30.3%/21.1%/22.5%/26.2%
    43,008    84    -0.00061  -0.0007  0.0007  1.219↓    0.0%  +0.462  1.15e-04  31.1%/23.4%/22.1%/23.4%
    43,520    85    -0.00064  -0.0006  0.0011  1.205↓    0.0%  +0.116  1.12e-04  30.7%/23.6%/20.5%/25.2%
    44,032    86    -0.00058  -0.0010  0.0009  1.210↓    0.0%  -0.339  1.09e-04  33.4%/20.7%/20.7%/25.2%
    44,544    87    -0.00063  -0.0001  0.0018  1.186↓    0.0%  +0.144  1.06e-04  28.3%/20.7%/24.2%/26.8%
  ✓ Kontrolpunkts: checkpoints_Clean Baseline_SOL\ckpt_step0044544.pth  [59% apmācības]
    45,056    88    -0.00072  -0.0019  0.0010  1.191↓    0.0%  +0.600  1.03e-04  32.0%/21.1%/21.9%/25.0%
    45,568    89    -0.00077  -0.0019  0.0010  1.179↓    0.0%  +0.529  1.00e-04  31.1%/22.1%/20.3%/26.6%
    46,080    90    -0.00076  +0.0000  0.0009  1.162↓    0.0%  -1.467  9.70e-05  33.2%/18.6%/21.3%/27.0%
    46,592    91    -0.00077  -0.0000  0.0008  1.173↓    0.0%  -0.648  9.40e-05  34.2%/18.2%/23.0%/24.6%
    47,104    92    -0.00081  -0.0014  0.0008  1.162↓    0.0%  +0.080  9.11e-05  30.7%/21.9%/21.7%/25.8%
    47,616    93    -0.00082  -0.0006  0.0007  1.186↓    0.0%  -0.246  8.81e-05  30.1%/18.0%/26.4%/25.6%
    48,128    94    -0.00085  -0.0003  0.0014  1.165↓    0.0%  -0.122  8.52e-05  29.9%/19.3%/23.6%/27.1%
    48,640    95    -0.00086  +0.0000  0.0008  1.176↓    0.0%  +0.188  8.23e-05  33.2%/19.3%/23.0%/24.4%
    49,152    96    -0.00085  +0.0003  0.0009  1.169↓    0.0%  +0.486  7.95e-05  30.1%/21.7%/20.7%/27.5%
    49,664    97    -0.00081  +0.0017  0.0006  1.179↓    0.1%  +0.231  7.67e-05  32.8%/18.9%/22.7%/25.6%
    50,176    98    -0.00074  -0.0003  0.0009  1.180↓    0.0%  +0.308  7.39e-05  32.2%/21.5%/20.9%/25.4%
    50,688    99    -0.00073  +0.0009  0.0009  1.186↓    0.0%  +0.128  7.12e-05  28.1%/19.1%/26.8%/26.0%
    51,200   100    -0.00084  +0.0010  0.0036  1.194↓    0.0%  +0.021  6.84e-05  30.1%/20.7%/24.6%/24.6%
    51,712   101    -0.00089  -0.0004  0.0008  1.169↓    0.0%  +0.283  6.58e-05  31.4%/18.0%/23.4%/27.1%
    52,224   102    -0.00089  +0.0014  0.0010  1.193↓    0.0%  +0.644  6.31e-05  27.7%/23.6%/23.4%/25.2%
    52,736   103    -0.00096  +0.0002  0.0011  1.180↓    0.0%  +0.521  6.06e-05  28.7%/23.2%/22.1%/26.0%
    53,248   104    -0.00099  +0.0019  0.0011  1.168↓    0.0%  +0.580  5.80e-05  31.4%/19.3%/23.4%/25.8%
    53,760   105    -0.00100  +0.0002  0.0012  1.189↓    0.0%  +0.291  5.55e-05  28.9%/20.9%/25.8%/24.4%
    54,272   106    -0.00104  -0.0003  0.0009  1.183↓    0.0%  +0.603  5.30e-05  34.8%/18.6%/22.9%/23.8%
    54,784   107    -0.00106  -0.0004  0.0009  1.178↓    0.0%  +0.350  5.06e-05  31.2%/20.1%/21.9%/26.8%
    55,296   108    -0.00108  +0.0018  0.0007  1.160↓    0.0%  +0.316  4.83e-05  28.5%/18.2%/26.2%/27.1%
    55,808   109    -0.00111  -0.0005  0.0008  1.181↓    0.0%  -0.346  4.59e-05  31.2%/18.2%/24.4%/26.2%
    56,320   110    -0.00101  +0.0014  0.0009  1.144↓    0.0%  -0.339  4.37e-05  31.1%/19.5%/20.1%/29.3%
    56,832   111    -0.00098  -0.0023  0.0007  1.164↓    0.0%  -0.736  4.14e-05  35.9%/16.2%/22.3%/25.6%
    57,344   112    -0.00100  -0.0007  0.0008  1.156↓    0.0%  +0.127  3.93e-05  30.7%/19.1%/23.4%/26.8%
    57,856   113    -0.00095  -0.0009  0.0009  1.174↓    0.0%  -0.932  3.71e-05  33.8%/19.7%/21.9%/24.6%
    58,368   114    -0.00092  -0.0002  0.0008  1.164↓    0.0%  -0.181  3.51e-05  28.5%/23.0%/21.5%/27.0%
    58,880   115    -0.00088  +0.0008  0.0008  1.148↓    0.0%  -0.155  3.30e-05  33.6%/20.1%/21.5%/24.8%
    59,392   116    -0.00086  -0.0014  0.0009  1.159↓    0.0%  -1.557  3.11e-05  29.7%/21.5%/21.7%/27.1%
  ✓ Kontrolpunkts: checkpoints_Clean Baseline_SOL\ckpt_step0059392.pth  [79% apmācības]
    59,904   117    -0.00086  -0.0009  0.0009  1.146↓    0.0%  +0.488  2.92e-05  31.6%/17.0%/24.4%/27.0%
    60,416   118    -0.00089  -0.0003  0.0012  1.155↓    0.0%  +0.400  2.73e-05  29.1%/20.3%/23.8%/26.8%
    60,928   119    -0.00086  +0.0001  0.0008  1.138↓    0.0%  +0.453  2.55e-05  34.6%/21.1%/18.8%/25.6%
    61,440   120    -0.00091  -0.0003  0.0010  1.169↓    0.0%  +0.261  2.38e-05  27.7%/15.2%/30.3%/26.8%
    61,952   121    -0.00093  +0.0004  0.0009  1.141↓    0.0%  -0.347  2.21e-05  32.0%/19.3%/21.1%/27.5%
    62,464   122    -0.00087  -0.0010  0.0008  1.167↓    0.0%  -0.917  2.05e-05  28.1%/21.5%/26.2%/24.2%
    62,976   123    -0.00089  -0.0010  0.0006  1.153↓    0.0%  -0.264  1.89e-05  31.6%/18.4%/23.2%/26.8%
    63,488   124    -0.00088  +0.0007  0.0008  1.148↓    0.1%  +0.068  1.74e-05  33.2%/17.4%/22.1%/27.3%
    64,000   125    -0.00084  -0.0014  0.0007  1.156↓    0.0%  -1.137  1.60e-05  29.5%/20.1%/22.9%/27.5%
    64,512   126    -0.00082  +0.0020  0.0006  1.146↓    0.0%  -0.627  1.46e-05  31.4%/22.7%/18.0%/27.9%
    65,024   127    -0.00079  +0.0009  0.0007  1.172↓    0.0%  -1.468  1.33e-05  32.0%/17.0%/24.8%/26.2%
    65,536   128    -0.00072  -0.0010  0.0007  1.168↓    0.0%  -0.593  1.21e-05  33.2%/20.5%/21.3%/25.0%
    66,048   129    -0.00070  -0.0001  0.0010  1.177↓    0.0%  -0.048  1.09e-05  31.2%/18.0%/24.8%/26.0%
    66,560   130    -0.00065  +0.0004  0.0007  1.163↓    0.0%  -0.287  9.77e-06  32.6%/20.7%/19.9%/26.8%
    67,072   131    -0.00061  -0.0003  0.0009  1.187↓    0.0%  -1.239  8.72e-06  35.2%/16.0%/25.2%/23.6%
    67,584   132    -0.00064  -0.0006  0.0007  1.172↓    0.0%  -0.089  7.73e-06  28.9%/22.1%/22.7%/26.4%
    68,096   133    -0.00061  +0.0024  0.0007  1.174↓    0.0%  -3.571  6.81e-06  33.6%/14.6%/26.6%/25.2%
    68,608   134    -0.00060  -0.0021  0.0008  1.175↓    0.0%  -1.627  5.96e-06  31.1%/19.7%/22.7%/26.6%
    69,120   135    -0.00059  +0.0002  0.0007  1.160↓    0.0%  -1.681  5.17e-06  30.5%/21.1%/22.1%/26.4%
    69,632   136    -0.00055  +0.0034  0.0007  1.194↓    0.0%  -0.718  4.45e-06  30.5%/21.1%/23.2%/25.2%
    70,144   137    -0.00062  -0.0009  0.0009  1.162↓    0.0%  +0.411  3.79e-06  33.4%/18.2%/22.5%/26.0%
    70,656   138    -0.00066  +0.0002  0.0014  1.179↓    0.0%  +0.601  3.21e-06  31.6%/18.8%/23.6%/26.0%
    71,168   139    -0.00068  +0.0015  0.0010  1.165↓    0.0%  +0.599  2.69e-06  30.1%/23.0%/20.9%/26.0%
    71,680   140    -0.00070  +0.0007  0.0009  1.188↓    0.0%  +0.573  2.24e-06  29.1%/19.5%/26.4%/25.0%
    72,192   141    -0.00072  -0.0020  0.0006  1.177↓    0.0%  +0.436  1.86e-06  26.4%/25.8%/20.3%/27.5%
    72,704   142    -0.00071  +0.0002  0.0009  1.158↓    0.0%  +0.544  1.55e-06  29.1%/19.7%/23.8%/27.3%
    73,216   143    -0.00079  -0.0024  0.0010  1.164↓    0.0%  +0.521  1.31e-06  30.7%/21.5%/21.1%/26.8%
    73,728   144    -0.00082  +0.0016  0.0009  1.170↓    0.0%  +0.260  1.14e-06  29.7%/18.2%/25.2%/27.0%
    74,240   145    -0.00091  +0.0004  0.0010  1.187↓    0.0%  -0.081  1.03e-06  33.4%/17.6%/25.6%/23.4%
  ✓ Kontrolpunkts: checkpoints_Clean Baseline_SOL\ckpt_step0074240.pth  [99% apmācības]
    74,752   146    -0.00099  -0.0004  0.0007  1.162↓    0.0%  +0.254  1.00e-06  28.9%/22.1%/21.3%/27.7%
    75,264   147    -0.00104  -0.0012  0.0020  1.181↓    0.0%  +0.173  1.03e-06  33.2%/18.0%/24.6%/24.2%
  ✓ Kontrolpunkts: checkpoints_Clean Baseline_SOL\ckpt_step0075264.pth  [100% apmācības]

────────────────────────────────────────────────────────────────────────────────
  Vidējais ātrums: 605 soļi/sek
  Vidējā atlīdzība (pēdējie 10 atjauninājumi): -0.00104
  Galīgā entropija: 1.181  (sākums: 1.299)
────────────────────────────────────────────────────────────────────────────────

✓ Galīgais modelis saglabāts: ppo_trader_Clean Baseline_SOL.pth

============================================================
11. SOLIS: Bektests (4 varianti)
============================================================

────────────────────────────────────────────────────────────  1. Komisija + slipāža          
  Bilance: $67.19 | Ienesīgums: -93.28% | MaxDD: 93.28% | Sharpe: -23.613 | Calmar: -1.000 | PF: 0.018 | Darījumi: 575 | Win%: 7.7%

────────────────────────────────────────────────────────────  2. Tikai komisija              
  Bilance: $590.90 | Ienesīgums: -40.91% | MaxDD: 40.91% | Sharpe: -5.299 | Calmar: -1.000 | PF: 0.553 | Darījumi: 575 | Win%: 37.2%

────────────────────────────────────────────────────────────  3. Tikai slipāža              
  Bilance: $106.49 | Ienesīgums: -89.35% | MaxDD: 89.35% | Sharpe: -20.749 | Calmar: -1.000 | PF: 0.033 | Darījumi: 575 | Win%: 10.1%

────────────────────────────────────────────────────────────  4. Bez izmaksām               
  Bilance: $936.15 | Ienesīgums: -6.39% | MaxDD: 6.76% | Sharpe: -1.153 | Calmar: -0.945 | PF: 0.874 | Darījumi: 575 | Win%: 46.3%


======================================================================
12. SOLIS: Rezultāti
======================================================================

  Metrika                     1. Komisija + slipāža            2. Tikai komisija                3. Tikai slipāža                4. Bez izmaksām               
  ──────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────
  Galīgā bilance                                      $67.19                         $590.90                         $106.49                         $936.15
  Ienesīgums                                         -93.28%                         -40.91%                         -89.35%                          -6.39%
  Maks. kritums                                       93.28%                          40.91%                          89.35%                           6.76%
  Sharpe (pēc darījumiem)                            -23.613                          -5.299                         -20.749                          -1.153
  Calmar koeficients                                  -1.000                          -1.000                          -1.000                          -0.945
  Peļņas faktors                                       0.018                           0.553                           0.033                           0.874
  Vid. PnL / solis ($)                             -0.008190                       -0.002883                       -0.008269                       -0.000793
  Darījumi                                               575                             575                             575                             575
  Uzvaru īpatsvars                                      7.7%                           37.2%                           10.1%                           46.3%
  Vid. darījuma P&L                                  -0.329%                         -0.051%                         -0.289%                         -0.011%
  Vid. ilgums (h)                                        0.1                             0.1                             0.1                             0.1
  Vid. slip (ieeja+izeja)                            0.1887%                               —                         0.1887%                               —
  Vid. komisija                                      0.0800%                         0.0800%                               —                               —

  Zudumi no komisijām        : +34.52%
  Zudumi no slipāžas        : +82.97%
  Kopējie zudumi             : +86.90%

  Signāli (variants 1):
    HOLD  :   79,369  (98.6%)
    LONG  :      575  (0.7%)
    SHORT :        0  (0.0%)
    CLOSE :      575  (0.7%)

  Darījumi: LONG=575  SHORT=0

  ──────────────────────────────────────────────────────────
  TOP 5 IENESĪGĀKIE
  1. LONG  | 2025-08-07 10:10 → 2025-08-07 10:15 | 0h 5m | P&L: +1.24$ (+0.418%) | slip: 0.037%/0.060%
  2. LONG  | 2025-08-08 13:55 → 2025-08-08 14:00 | 0h 5m | P&L: +0.92$ (+0.313%) | slip: 0.072%/0.086%
  3. LONG  | 2025-09-11 12:10 → 2025-09-11 12:15 | 0h 5m | P&L: +0.69$ (+0.308%) | slip: 0.094%/0.112%
  4. LONG  | 2025-06-09 09:35 → 2025-06-09 09:40 | 0h 5m | P&L: +0.68$ (+0.139%) | slip: 0.065%/0.062%
  5. LONG  | 2025-04-20 13:35 → 2025-04-20 13:40 | 0h 5m | P&L: +0.62$ (+0.088%) | slip: 0.052%/0.049%

  ──────────────────────────────────────────────────────────
  TOP 5 ZAUDĪGĀKIE
  1. LONG  | 2025-04-07 14:00 → 2025-04-07 14:05 | 0h 5m | P&L: -27.61$ (-3.360%) | slip: 1.102%/0.518%
  2. LONG  | 2025-04-02 13:55 → 2025-04-02 14:00 | 0h 5m | P&L: -14.17$ (-1.608%) | slip: 0.293%/0.212%
  3. LONG  | 2025-04-02 15:45 → 2025-04-02 15:50 | 0h 5m | P&L: -12.03$ (-1.390%) | slip: 0.183%/0.252%
  4. LONG  | 2025-04-07 12:35 → 2025-04-07 12:40 | 0h 5m | P&L: -11.90$ (-1.411%) | slip: 0.475%/0.226%
  5. LONG  | 2025-04-10 12:45 → 2025-04-10 12:50 | 0h 5m | P&L: -11.48$ (-1.526%) | slip: 0.127%/0.196%

  ✓ Darījumu žurnāls: backtest_Clean Baseline_SOL_trades.csv

──────────────────────────────────────────────────────────────────────
  ✓ Rezultāts pievienots: experiments.csv

